date,aapl.us,adbe.us,amat.us,amd.us,amzn.us,googl.us,intc.us,meta.us,msft.us,mu.us
2012-07-18,0.15423101,-0.0134119615,-0.04083804,0.011675656,0.109098524,0.036128506,0.015868023,-0.028727181,0.047876954,-0.1673401
2012-07-19,0.0825495,-0.0153141245,-0.07017969,0.05992481,0.017739236,-0.01723516,0.03937821,-0.07179325,0.042252485,-0.026311234
2012-07-20,0.0593699,0.027319632,0.08824648,0.022095263,0.039757878,-0.031955317,-0.009509638,-0.019678138,7.192325e-05,-0.12614602
2012-07-23,0.02044753,0.009336524,0.13021371,0.0027860403,-0.0316817,-0.09136702,0.05016978,-0.06559945,0.041047998,-0.030696943
2012-07-24,0.06913092,0.013987981,0.05112935,-0.04767047,0.013228387,-0.050115302,0.011501983,-0.09967428,0.084561706,-0.10331013
2012-07-25,0.04719784,0.085791044,0.117197655,-0.06335744,-0.029771611,-0.111545,0.08169406,-0.092452474,0.03168828,0.04593
2012-07-26,0.005149454,0.009068273,0.04069999,0.03172502,0.010319367,-0.012593061,-0.026243791,-0.0945729,0.027355842,0.031748295
2012-07-27,0.13753417,-0.06324083,0.02841346,0.009711504,0.09638171,-0.02185221,0.008658156,0.057057977,-0.03942299,-0.109317556
2012-07-30,0.107755445,-0.02007071,0.059635513,0.008204937,0.07102889,-0.03249754,0.001824975,0.037479557,-0.054697126,-0.0890096
2012-07-31,0.14988625,0.04404906,0.059321992,-0.08857176,0.07068311,-0.07460241,0.05194474,-0.06183902,0.022340655,-0.115651935
2012-08-01,0.16606522,-0.052276768,0.07037009,-0.050843984,0.04534982,-0.07885845,0.039044715,0.012742511,-0.016551925,-0.10943867
2012-08-02,0.12535293,-0.04085081,0.042232834,-0.017270297,0.0825872,-0.02187322,0.044704862,0.029628046,-0.033779196,-0.055669524
2012-08-03,0.19414291,-0.07967437,0.031263955,0.018313825,0.07226038,-0.030156061,0.057120174,0.024762385,-0.015624442,-0.15367466
2012-08-06,0.096495315,0.014381491,0.03228058,0.017564863,-0.0043085814,0.019102767,-0.06539667,-0.09360871,0.028822292,-0.034672186
2012-08-07,0.059461787,0.07704667,0.1352453,-0.020923555,-0.061554447,-0.078924015,0.03443364,-0.12856276,0.058153603,0.041375563
2012-08-08,0.118950315,-0.0517743,0.003254272,0.08599979,0.08497448,-0.050058693,0.02107644,0.036746077,-0.037683424,-0.083415605
2012-08-09,0.09642848,0.040810503,0.012110673,-0.046328455,0.10062635,0.025580063,-0.054681525,-0.032233477,-0.0062830113,-0.06074994
2012-08-10,0.14890936,0.028730772,0.043844365,-0.046162874,-0.008253515,-0.027609602,0.02689866,-0.09388656,0.09391453,-0.05101134
2012-08-13,0.09982739,0.06967012,0.049909934,-0.012260944,-0.046996832,-0.030098185,-0.0088429,-0.15319064,0.09400905,0.0070143044
2012-08-14,0.04408837,0.010469861,0.18051243,-0.13472795,0.01530081,-0.111832365,0.06633812,-0.06055983,0.022660147,-0.05925656
2012-08-15,0.13924843,-0.050230317,0.077781916,-0.01824671,0.080289096,-0.05270058,0.059838288,0.028845005,-0.028288022,-0.13800758
2012-08-16,0.09530658,0.07352551,0.00697165,0.05690661,0.006493956,0.026768282,-0.07012141,-0.11730193,0.039146233,-0.062902875
2012-08-17,0.15385805,-0.057517506,0.030741416,0.008892119,0.086289346,-0.03780265,0.025119364,0.065863244,-0.05323788,-0.11334723
2012-08-20,0.1669383,-0.066512935,0.070542224,-0.027245045,0.07130873,-0.08748378,0.046102054,0.03132423,-0.03166285,-0.15010615
2012-08-21,0.13857907,0.08632583,0.090558946,-0.07161459,-0.041928604,-0.04268329,-0.026541293,-0.14910372,0.10937901,-0.03539726
2012-08-22,0.1355599,-0.032313265,0.025068559,0.00023317337,0.12257373,-0.016865924,0.023018166,0.06713339,-0.06512213,-0.075411156
2012-08-23,0.097775415,0.030900262,0.10323044,-0.019919753,-0.0074150115,-0.04612626,-0.012442991,-0.0804624,0.06952658,-0.10059321
2012-08-24,0.001643166,-0.00968153,0.09252413,0.0765557,0.011412367,-0.108939394,0.014648408,-0.08216242,0.03144193,-0.054784723
2012-08-27,-0.022693373,0.16964236,0.10242533,-0.023119465,0.042747736,-0.13381223,0.06883174,-0.14015922,-0.020303251,0.064591825
2012-08-28,0.23928514,0.0019602403,0.058863625,-0.08235586,-0.0033442825,-0.08937167,0.06345384,-0.025280766,0.06497623,-0.11089483
2012-08-29,0.020164989,0.065078,0.12480379,0.0035775155,-0.033364147,-0.0630877,0.05870329,-0.13678963,0.057396088,0.03170398
2012-08-30,-0.030223332,-0.0357308,0.09868306,0.031332403,0.089211404,-0.102282956,0.013408899,-0.019987397,-0.03663511,-0.085596785
2012-08-31,-0.04550337,0.15167272,0.18165472,-0.01221469,-0.067866206,-0.07934968,0.0023147166,-0.17388952,0.042693056,0.083240286
2012-09-04,0.1402519,-0.033378698,0.002764687,0.019519985,0.10303663,-0.033439264,0.055979833,0.027674325,-0.033983324,-0.08112821
2012-09-05,0.16647036,-0.06171439,0.037559994,0.026165694,0.020598426,-0.07336141,0.0105674565,-0.0146180475,0.026706837,-0.17453942
2012-09-06,0.07591699,0.03679438,0.08670008,0.016028434,-0.040431105,-0.043132618,0.0069642663,-0.12021778,0.055153053,0.0048695207
2012-09-07,-0.014034122,0.08296331,0.08906911,-0.09435192,0.021957353,-0.041502193,0.004744172,-0.064094745,-0.017303217,0.09784533
2012-09-10,0.05748687,0.023647688,0.08930036,0.053493142,0.009834319,-0.068804875,0.015545055,-0.08324774,0.051911727,-0.08599654
2012-09-11,-0.067406066,0.047322623,0.07207044,0.051303387,0.09000355,-0.06359364,-0.08311252,-0.08578,-0.047921684,-0.013966978
2012-09-12,0.10323035,0.068117656,-0.02644866,-0.037659287,0.057410806,0.040025696,-0.07369764,-0.09564731,0.029659644,-0.06094338
2012-09-13,0.06442681,0.13644326,0.0805367,-0.07072103,-0.03537883,-0.022970542,-0.061261937,-0.18284343,0.07278081,0.019160941
2012-09-14,0.083035685,-0.049479418,0.06758299,0.014885426,0.041008443,-0.074735865,0.0063138604,0.0061865514,-0.027371287,-0.13116732
2012-09-17,0.076003164,0.06577893,0.06265664,0.026821911,-0.042930983,-0.061949387,-0.005758241,-0.15993467,0.07993028,-0.002176091
2012-09-18,0.16086414,-0.029601477,0.016152978,-0.084900975,0.09968956,-0.002762705,-0.0064789057,-0.0044982666,0.005859847,-0.15331136
2012-09-19,0.06445434,0.022777192,0.11810512,0.0102624,-0.046142153,-0.08567561,0.08709242,-0.12040334,0.051715273,-0.0045000613
2012-09-20,0.016225398,0.13563064,0.14772274,-0.06051165,-0.05793509,-0.015009716,-0.07016897,-0.18556856,0.05907098,0.042363077
2012-09-21,0.17301932,-0.11059434,0.0054101124,0.034348786,0.081832275,0.0027930737,0.03502377,0.024782605,-0.01935273,-0.16362964
2012-09-24,0.038664795,0.04470957,0.078220956,-0.07365546,0.019601583,-0.07290174,0.027533948,-0.16618598,0.06664593,-0.023596197
2012-09-25,0.08963883,-0.08730797,0.07901266,-0.0064891875,0.0879398,-0.052299052,0.05208443,0.027315207,-0.050937634,-0.11998397
2012-09-26,0.03391377,-0.040681385,0.10009595,0.04294595,0.030635357,-0.05441898,0.08284174,-0.05121226,-0.006680948,-0.036760822
2012-09-27,0.05627559,0.01889696,0.020002298,-0.0002888441,0.0706159,0.009838954,-0.008461028,-0.14021447,0.053015526,-0.03529054
2012-09-28,0.15182072,0.011427544,0.006080754,0.0017156601,0.03550102,0.0064914376,-0.019216195,-0.002583743,-0.013603869,-0.109757364
2012-10-01,0.0057561025,0.09627002,0.10583518,0.010688573,-0.045643404,-0.049426004,-0.027472287,-0.18131664,0.07279066,0.05428791
2012-10-02,0.081535496,-0.04904171,0.036648974,0.0053503513,0.0028974712,-0.01208663,0.02411221,-0.08227553,0.053907823,-0.05385816
2012-10-03,0.091488086,0.059850626,0.02930089,-0.025726587,-0.041981876,-0.07387105,0.05845017,-0.11514483,0.050904952,0.04201545
2012-10-04,0.09095768,-0.015735067,0.124074474,0.030083686,0.010540411,-0.099483445,0.060849667,-0.031068228,0.0011598514,-0.08203692
2012-10-05,-0.036089495,0.107367,0.05367627,0.0063054264,0.09312889,0.0054585487,-0.0829303,-0.08676768,-0.041056912,0.0053828955
2012-10-08,0.08448439,-0.080488004,0.03215047,0.020811737,0.103378564,0.0064684004,0.022167265,0.05702053,-0.044081848,-0.058675148
2012-10-09,0.05237279,0.014212839,0.028532736,0.094404906,0.11627412,0.01892151,0.01564926,0.036091387,-0.08028729,-0.012619883
2012-10-10,0.100860246,-0.0015443936,0.029950231,-0.06909159,0.054395065,-0.04676102,-0.046519116,-0.05296167,0.019876957,-0.091158465
2012-10-11,0.13212375,-0.09836418,0.08752927,-0.04871194,0.016128853,-0.10773826,0.056465298,0.002890787,0.015222349,-0.10838543
2012-10-12,-0.019745246,-0.028227933,0.034089237,0.06663799,0.1214432,0.02436404,-0.06109591,-0.042509004,-0.017074779,-0.038820893
2012-10-15,0.09890174,-0.032591067,0.08937517,0.047804385,-0.0089899,-0.08417255,0.08390812,-0.055149116,0.024853919,-0.0532031
2012-10-16,0.24325159,-0.018866323,-0.05279792,0.0013258159,-0.0041832775,-0.0057723224,0.041349098,0.016529761,-0.0032724547,-0.09285758
2012-10-17,0.1875377,-0.09387594,0.02122067,-0.00043407083,-0.025384724,-0.05219944,0.038240165,-0.013897204,0.030762482,-0.11520229
2012-10-18,-0.045711093,0.06437502,0.08951109,0.018939912,0.07659803,-0.020876959,-0.08987744,-0.10041694,-0.022174856,-0.034591183
2012-10-19,0.22415,-0.029499836,-0.072027884,0.08674595,0.00016540289,-0.031070873,0.052370355,-0.0017112428,0.003612224,-0.1107539
2012-10-22,0.08375969,-0.014927439,0.09080472,0.03681159,-0.03498687,-0.057985336,0.05918196,-0.06918839,0.038636863,-0.031064987
2012-10-23,0.17537856,-0.030943818,0.07135746,-0.0885548,-0.06621556,-0.07917498,0.01235193,-0.06852893,0.085921794,-0.08125415
2012-10-24,-0.04607416,0.080153465,0.019613385,0.05111295,0.10798578,0.028813243,-0.039482996,-0.08758665,-0.003519692,0.07008205
2012-10-25,0.06868848,0.07227118,0.06767226,-0.04041013,-0.051767617,-0.037788615,-0.027396575,-0.15470012,0.09787472,0.014184386
2012-10-26,0.045941785,0.0036665723,0.07927784,-0.10048345,0.0122887045,-0.045985132,-0.010906398,0.0010346686,-0.0061731776,0.035702065
2012-10-31,0.124169685,0.027372375,0.020484008,0.08247876,0.051841587,0.02920638,0.007790044,-0.002077491,-0.0034840498,-0.10339625
2012-11-01,0.056482792,-0.1216969,0.07027895,-0.02353707,0.14849898,-0.065104395,0.043235764,0.059872843,-0.048366636,-0.09312114
2012-11-02,0.043465547,-0.0057986453,0.021595307,-0.044989675,0.079317555,-0.04214853,0.017515436,0.0021903133,-0.007892907,0.03959255
2012-11-05,-0.046718635,0.026283659,0.07714058,0.08641824,0.0771707,0.0014324337,0.0066305846,-0.056568407,-0.019751066,0.034715176
2012-11-06,0.10434579,0.027045675,0.014846101,0.06814104,-0.00055225194,-0.10290046,0.012340575,-0.061832376,0.012670987,-0.041576013
2012-11-07,0.035355095,-0.0021350756,0.049656674,0.0998615,0.016892403,-0.09103452,0.0226378,-0.03163687,-0.009579888,-0.025727734
2012-11-08,-0.066877924,0.065891825,0.17264761,-0.095551014,0.06213297,-0.01898168,-0.050591066,-0.044216298,-0.049885068,0.0033151656
2012-11-09,0.1062269,0.027847707,0.027474202,-0.072368145,0.0934729,0.09394276,0.005383894,-0.027895235,0.013334558,-0.031439453
2012-11-12,0.11483028,-0.07421114,0.039026834,-0.014701754,0.11628543,-0.03500612,0.01200287,0.032671236,-0.014594542,-0.15628894
2012-11-13,0.03965205,0.08597732,0.10476212,-0.01987511,-0.06947306,-0.028081372,-0.031242445,-0.17201567,0.09925892,0.020269066
2012-11-14,0.050974056,0.055134945,0.06928898,-0.049607754,0.013133064,-0.013193652,-0.09516212,-0.0479178,-0.008201003,-0.042299032
2012-11-15,0.0568263,0.07268564,0.085079245,-0.007052779,-0.05228217,-0.05698578,0.003237009,-0.14262117,0.10174373,0.0106924325
2012-11-16,0.11276653,-0.07785649,0.00075440854,0.052464783,0.032082185,0.008577853,0.02756422,-0.008516931,0.017479815,-0.09179807
2012-11-19,0.059083425,0.16319895,0.11539436,-0.0626201,-0.086793825,-0.014990553,-0.05276759,-0.18199591,0.11830008,0.04269533
2012-11-20,0.13399675,-0.030373834,0.067384236,-0.06768319,0.053335443,-0.0841793,0.00615035,0.011069006,0.013003158,-0.16246176
2012-11-21,-0.06191677,0.042998783,0.09896805,0.10671005,0.012421489,-0.11671893,-0.01993464,-0.09120209,0.01762586,-0.044456378
2012-11-23,0.054490425,0.11902679,0.04961568,0.037290722,-0.041505083,-0.044536963,-0.03297113,-0.15608585,0.09339456,0.00328286
2012-11-26,0.1489975,0.026157252,0.025336832,-0.15912238,0.057956174,-0.0045011044,-0.01733376,0.035956234,-0.014225452,-0.037970826
2012-11-27,0.11281109,0.10351928,0.087385565,-0.032614738,-0.100027606,-0.057880834,-0.0093204975,-0.14646573,0.12051219,-0.016328424
2012-11-28,-0.03134016,0.078384005,0.12639639,-0.14718392,0.023747906,0.0064384937,-0.06682353,-0.10659448,0.063976966,-0.011046842
2012-11-29,0.009105686,-0.024414964,-0.007899709,0.0715864,0.12855671,0.01106222,-0.08731057,0.009968377,-0.020171754,-0.09015854
2012-11-30,-0.013075829,0.07614661,0.07012794,0.00034967065,-0.0032759756,-0.055898324,-0.11194314,-0.107256524,0.027652226,-0.06351546
2012-12-03,0.03985131,0.05602915,0.020203918,-0.05502084,0.06037803,0.028597847,-0.10870637,-0.055931613,0.022193741,-0.070423275
2012-12-04,0.10628693,0.0014346167,0.0060699135,-0.05160734,0.09905556,0.006466076,-0.049450353,0.015876934,-0.013293147,-0.124248855
2012-12-05,0.0842963,0.0073471144,0.016049601,0.07317349,-0.028211772,-0.03035979,0.02625607,-0.053061478,0.030313179,-0.039296538
2012-12-06,-0.07991401,0.08674789,0.03491102,0.04923868,0.09042083,-0.0070955157,-0.049778774,-0.036385782,-0.01959275,0.06985575
2012-12-07,0.11037428,0.020972691,0.05621408,-0.11799431,0.0267265,-0.058605418,0.010152191,0.010173059,0.0048412774,-0.037245303
2012-12-10,0.042262048,0.05007208,-0.02711796,0.08628866,0.0133701265,0.020405203,-0.07963008,-0.08531137,0.026628412,-0.020512879
2012-12-11,0.026958145,0.0018215403,0.07604966,-0.03783071,0.020060688,-0.08137858,0.05675491,-0.04052154,0.013749653,0.0036254376
2012-12-12,0.098425396,0.09116285,0.12044257,-0.20382321,-0.054721743,-0.0866161,0.10505747,-0.09211209,0.05128748,0.01795274
2012-12-13,0.11861397,-0.056342535,-0.012544349,0.037959486,0.11156757,0.057858422,-0.04354228,0.04929518,-0.023419406,-0.17225291
2012-12-14,-0.05486969,0.11121749,0.056811042,0.0066842735,0.07050371,-0.033268765,-0.06198284,-0.14316593,0.043257743,0.008440003
2012-12-17,0.107104026,-0.09409555,0.041536614,0.018504381,0.07397811,0.02158539,-0.0490236,0.082510255,-0.035744928,-0.109270275
2012-12-18,0.07881492,0.03107179,0.049790658,-0.060592696,0.122846186,-0.0052254647,0.0065704584,-0.02251225,0.017460875,-0.15745956
2012-12-19,0.1400452,0.21915781,0.064093344,-0.10736132,-0.066327766,-0.030007139,-0.02901797,-0.15084316,0.09400913,-0.0036489666
2012-12-20,0.09545263,-0.09170503,0.008778594,0.043750405,0.050083354,-0.0051935464,-0.043978527,0.049333476,-0.009960512,-0.08951786
2012-12-21,0.03399072,0.016383208,0.07664452,0.066922754,0.016802177,-0.090661734,0.0832234,-0.028822832,0.018462695,-0.04769422
2012-12-24,0.12637398,-0.021988474,-0.027430572,-0.0026453137,0.12213823,0.021067843,-0.037144914,0.025230564,0.007647685,-0.18185188
2012-12-26,0.10566696,0.08891783,0.109203175,-0.02410081,-0.08473499,-0.0447713,-0.005408719,-0.10018615,0.10591134,-0.042432696
2012-12-27,0.10457527,-0.12892309,0.010115676,-0.0422149,0.055716008,-0.04575619,0.025302567,0.013694874,0.027730882,-0.110505275
2012-12-28,0.11066186,0.009404026,0.111000106,-0.056652337,0.0019128472,-0.11989285,0.08856451,0.0049884534,-0.021891352,-0.061559446
2012-12-31,0.079886325,-0.005944848,0.08854855,0.013766855,-0.042806342,-0.0723508,0.043530576,-0.05917626,0.054361317,-0.063255675
2013-01-02,0.14426902,0.08140006,0.05565644,-0.11739692,-0.04336673,-0.0067071468,-0.07215448,-0.05707694,0.027751405,-0.08635023
2013-01-03,0.05976075,0.15151235,0.033161394,-0.0981639,-0.009865388,-0.032042667,-0.027070388,-0.123634875,0.04815546,0.04722573
2013-01-04,-0.015521631,0.09872087,0.12567995,-0.043709844,-0.050581947,-0.06791122,0.006034225,-0.069516905,0.0036644675,0.03775817
2013-01-07,-0.031869873,0.08084986,0.072566904,-0.019019216,0.045765415,0.022778332,-0.116619125,-0.091222174,0.02822332,-0.022424102
2013-01-08,-0.012986474,0.23450258,0.08054661,-0.031588435,-0.041199,-0.011512831,-0.09138167,-0.12944,0.014155497,0.058786616
2013-01-09,0.13493395,-0.009125046,0.14560138,-0.18502751,-0.0020733029,-0.03560035,-0.042783156,0.02681344,-0.015140133,-0.08745238
2013-01-10,0.036308713,0.07347353,0.03693822,0.022253036,-0.03222817,-0.030399323,-0.0029390156,-0.121266596,0.06473086,0.015922949
2013-01-11,0.104165904,0.105703,0.13103276,-0.1759991,-0.114365116,-0.029507637,-0.026789427,-0.13327096,0.114991486,0.0049301535
2013-01-14,-0.029217668,0.20950517,0.019315794,-0.02689898,0.060088053,-0.072783485,0.017801702,-0.11241751,0.018849485,0.098646834
2013-01-15,0.06150812,0.051521108,-0.034218393,0.13297513,0.07629928,0.013496697,-0.023581684,0.043842934,-0.031369094,-0.040591255
2013-01-16,0.0029341877,-0.005000867,0.00043847412,0.03393057,0.17410001,0.007243514,-0.026700392,0.072474934,-0.05487237,-0.06023127
2013-01-17,0.21223047,0.026954345,0.011323065,-0.110703886,-0.026664436,-0.07416098,0.0027333647,-0.016346402,0.05623207,-0.1366756
2013-01-18,0.07788486,0.03301096,-0.08388544,0.09704012,0.035656363,-0.03921354,0.018832982,-0.038047038,0.03213131,-0.049112
2013-01-22,0.05684091,-0.0036597475,0.077434026,0.07717714,0.008113429,-0.10789321,0.024084091,-0.013364562,0.018232781,-0.11544941
2013-01-23,0.105725095,0.093645,0.057301797,-0.05985561,-0.047318786,-0.060002938,-0.03661208,-0.12900864,0.11944635,-0.05980289
2013-01-24,0.03963483,0.045549907,0.052493036,-0.1292848,0.12089677,-0.007746786,-0.05283846,-0.024335079,0.0053808047,-0.12732777
2013-01-25,-0.09427249,0.097575635,0.02792617,0.079645514,0.10751793,0.00083868206,-0.04892738,-0.04067114,-0.016097987,0.028279334
2013-01-28,-0.025499262,0.12187942,-0.04032234,0.16892415,0.07216774,-0.013557389,-0.06653078,-0.05048848,-0.0056323605,-0.041426882
2013-01-29,0.15197858,0.022124462,0.031055935,-0.09439814,-0.027204394,-0.098969266,0.018085614,-0.08479964,0.108951084,-0.09149755
2013-01-30,0.18670082,-0.09540034,0.033277184,-0.11170678,0.06516388,-0.069472566,0.050704226,0.037231706,0.042870026,-0.17426701
2013-01-31,0.0260771,0.15365356,0.09291803,0.06263113,-0.063123435,-0.07556157,0.01665932,-0.09703585,0.058389258,-0.027588502
2013-02-01,0.091528356,-0.08440668,0.05223777,-0.027661711,0.03785169,-0.09751724,0.0018415898,-0.008464777,0.047340244,-0.15264386
2013-02-04,0.05576937,-0.06100855,0.05554109,-0.03902185,0.08222912,-0.056617543,0.024367243,0.07060764,-0.034873553,-0.08539808
2013-02-05,0.14252113,-0.07249189,0.013804421,0.008726239,0.06211467,-0.021811545,0.015251741,0.087086074,-0.026970748,-0.13421887
2013-02-06,0.13143042,0.054835536,0.0027620345,0.02919057,-0.0028103292,-0.052956894,-0.040678337,-0.043990053,0.029498216,-0.1638615
2013-02-07,0.015580021,0.04988856,0.14423154,-0.1091426,-0.009345651,-0.086978614,-0.029704392,-0.105775096,0.06023911,-0.016940415
2013-02-08,0.16704586,-0.0026776865,0.09228513,-0.119669944,0.03453721,-0.09572719,0.038787097,-0.0026811147,0.064028755,-0.17275284
2013-02-11,0.15304464,-0.12137463,0.0019528866,0.052494466,0.08575836,-0.035566136,-0.0005914271,0.06506296,-0.0012970138,-0.21155837
2013-02-12,0.1087211,0.047300808,0.04255066,-0.13454166,0.053304225,-0.06746884,0.0103217065,-0.01850193,0.004208086,-0.019765139
2013-02-13,0.07319558,0.010848306,-0.014870688,0.033599168,0.13155574,0.047761887,-0.05005282,0.059636183,-0.040016543,-0.09126496
2013-02-14,0.023197375,0.16997626,0.07381921,0.12039176,-0.020965323,-0.05532731,0.0055336654,-0.119542055,0.03215153,-0.018176317
2013-02-15,-0.029908396,0.118545465,0.12066807,-0.0022251308,-0.030767366,-0.09706111,0.005037114,-0.15454176,0.054772746,0.03286852
2013-02-19,0.062529914,-0.07639191,0.040400952,0.0012813509,0.108525515,-0.021619633,0.037865475,0.0034142202,0.01520487,-0.12850967
2013-02-20,-0.06718453,0.11889926,0.07478785,-0.001965046,0.06495164,-0.034215078,-0.10419522,-0.08561525,-0.024901267,-0.0040484965
2013-02-21,0.105369456,-0.0042121187,0.045462817,0.045236945,0.039203465,-0.023052007,0.058790974,-0.0019235397,0.010806796,-0.09257572
2013-02-22,0.07971398,-0.028791554,0.12477855,-0.061930016,0.038785085,-0.06243585,0.033592418,0.03823472,-0.026147455,-0.15198173
2013-02-25,0.08073693,-0.00987152,0.060867287,-0.027534127,0.0133946985,-0.085785076,0.027325556,-0.003658452,-0.01749492,-0.04054898
2013-02-26,0.05575023,0.07000671,0.1376814,-0.08585948,-0.0640694,-0.03477642,0.022315994,-0.12330321,0.06523823,0.026777491
2013-02-27,0.16153044,-0.05979935,0.001359269,0.05503711,-0.0042175055,-0.067805454,0.039476097,-0.03104391,0.03044872,-0.1215905
2013-02-28,0.06534139,-0.03711342,0.037548095,0.0049996674,0.11210564,0.037584737,-0.044125035,0.07226076,-0.07075007,-0.051015414
2013-03-01,-0.036656365,0.12224089,0.14643952,-0.005902499,-0.06732869,-0.0771838,0.033162154,-0.14902988,0.020723134,0.06775302
2013-03-04,0.0393069,0.028972909,0.05707241,0.039443463,0.012247413,0.015545279,0.022537887,-0.07917849,0.016229253,-0.0071248114
2013-03-05,-0.040887974,0.0493242,0.10141796,0.056283653,0.05430588,0.010032624,-0.011974677,-0.015318477,-0.05109843,0.014447868
2013-03-06,0.12674695,-0.0481913,0.118368536,-0.08575559,0.0075168014,-0.060247168,-0.014333025,0.010177693,-0.03215369,-0.09354145
2013-03-07,0.12926261,0.015557863,-0.03963784,0.018788964,0.032521456,0.07696766,-0.018793672,-0.05561141,0.037134696,-0.050922252
2013-03-08,0.058345303,0.14114201,0.10183301,-0.14249417,-0.019985393,0.0052311122,-0.08165915,-0.13463974,0.031254154,0.034248292
2013-03-11,0.06306834,0.011704259,0.10301661,-0.024166882,0.013355151,-0.07651976,-0.024802908,-0.00938473,-0.058097467,-0.047892123
2013-03-12,0.12050272,0.043483816,0.12124708,-0.1856918,-0.028300062,-0.05198291,-0.019427583,-0.080768205,0.04508784,-0.029840946
2013-03-13,0.02297838,0.115601115,0.0071306825,0.096206754,0.12393838,0.050819874,-0.051750004,-0.011303493,-0.062680304,0.0031336546
2013-03-14,0.11858843,-0.053962372,0.03740727,0.06586325,0.066562966,-0.05032012,0.014353842,0.042827033,-0.048966642,-0.09802493
2013-03-15,0.14109713,-0.021704353,0.06892057,-0.10523689,0.052853197,-0.07422392,0.034404457,-0.031504773,0.015477984,-0.040457517
2013-03-18,0.20823601,0.019324444,0.11167015,-0.15619099,0.03231597,-0.055581734,0.02838938,-0.026826896,0.06327886,-0.14111614
2013-03-19,0.19160524,0.049387984,0.080185115,-0.1705952,0.04635188,-0.0313956,0.010927722,-0.053833388,0.041140556,-0.11004153
2013-03-20,-0.050953098,0.12015071,0.15737215,-0.15509002,0.04875061,-0.08736728,0.016919509,-0.13151453,-0.026073255,0.07910447
2013-03-21,0.13859552,-0.09335854,0.0068210214,0.08407694,0.12192546,0.025702044,-0.03265263,0.061487444,-0.051112536,-0.16382645
2013-03-22,0.14468017,-0.010582782,0.10144895,-0.047845706,-0.0076695606,-0.06623064,0.06695994,-0.053458594,0.0677273,-0.0791109
2013-03-25,0.10143048,0.04683668,0.11622732,0.004923463,-0.028786719,-0.066116676,0.04596751,-0.05563987,-0.011126468,-0.015881449
2013-03-26,0.15009949,-0.057733707,0.05070804,0.032883137,0.09838487,-0.07960652,0.07752236,0.007570646,-0.018960705,-0.1626638
2013-03-27,0.11186476,0.07339804,-0.019323908,0.067243636,0.047563612,0.07770647,0.0020720959,-0.036494493,0.016858194,-0.039748624
2013-03-28,0.022909485,0.20628443,0.02226939,0.11432284,-0.0048571974,-0.012872681,-0.009045199,-0.18859868,0.031604797,0.06657536
2013-04-01,0.12511444,-0.056653254,-0.020646803,0.12914887,0.12282638,0.041379794,-0.012689933,0.070255116,-0.0634541,-0.11402108
2013-04-02,0.06348034,-0.03673809,0.041283697,0.050608337,0.09214024,-0.013836667,0.050443545,-0.038325496,0.017457254,-0.09377697
2013-04-03,0.09120882,-0.028221168,0.13937423,-0.044150442,0.051097184,-0.03309855,0.048578985,0.0028737253,-0.0006780457,-0.09572664
2013-04-04,0.10518434,0.04898139,0.09768545,-0.021325976,-0.029177964,-0.06270258,0.005627796,-0.12063608,0.090722546,-0.04050526
2013-04-05,0.08763039,0.1069332,0.030140951,0.03028658,-0.040054724,0.0024388582,-0.035325706,-0.12767303,0.024282474,0.03252639
2013-04-08,0.03144986,0.09765334,0.054936685,0.034626603,-0.0022508502,-0.09405731,0.08309736,-0.13945942,0.041231688,0.057617813
2013-04-09,0.110769466,0.032591246,-0.0040796027,-0.0003723204,0.09139052,0.03589019,-0.059890777,-0.010268682,-0.028263181,-0.09855512
2013-04-10,0.13964653,0.044722505,0.03817063,-0.12665713,0.08935891,0.030753389,0.09783554,0.023775332,-0.052395735,0.021347389
2013-04-11,0.05844786,0.056207187,0.09157956,0.035245538,-0.032744214,-0.08401726,0.06917864,-0.10492962,0.024904333,0.019087672
2013-04-12,0.088632755,0.03615711,0.10904059,0.03416446,-0.04523459,0.0018363297,-0.055861577,-0.08010594,0.04721597,-0.08078705
2013-04-15,0.036720388,0.05425466,0.14511806,0.014198571,0.036400884,-0.029472575,0.018465355,-0.00844992,-0.06814045,-0.032059044
2013-04-16,0.12958758,-0.06655214,0.0456888,0.008862376,0.12028989,0.014527008,0.071995415,0.01393444,-0.012279157,-0.12865913
2013-04-17,0.09126797,0.0909728,0.111230835,-0.118748695,-0.05994107,0.01906477,-0.0153099,-0.06834582,0.019147146,0.044313684
2013-04-18,0.06479614,0.018136762,0.015288368,0.062851936,0.129042,0.08481999,0.022643462,-0.06300138,-0.0076148487,-0.028886795
2013-04-19,0.13734333,-0.019815348,-0.014771022,-0.0022513568,0.1409269,0.0610231,-0.005440071,0.0047781533,-0.018776108,-0.07897994
2013-04-22,-0.03770595,-0.025304146,0.1571689,-0.036372185,0.08719462,-0.0865532,0.11663664,-0.042474814,-0.043756414,0.005173892
2013-04-23,0.16758388,0.048482813,0.021785758,0.00797081,0.054593816,-0.08301903,0.14486882,-0.079175465,0.029052343,-0.030481324
2013-04-24,0.13711686,0.0018837079,-0.007686235,0.059954554,0.04805948,0.02166517,-0.019553408,-0.02840998,0.0061884355,-0.12737519
2013-04-25,0.07779519,0.036893792,-0.012736745,-0.0024582446,0.17754534,-0.016278803,0.07328097,-0.059563182,-0.03639624,-0.006957084
