date,aapl.us,adbe.us,amat.us,amd.us,amzn.us,googl.us,intc.us,meta.us,msft.us,mu.us
2017-06-21,-0.0013853163,0.00086945295,0.0026519597,0.0019431934,-0.0005411543,-0.0012225956,-0.0015375912,0.003214091,-0.006682515,0.0017554201
2017-06-22,-0.0048861504,-0.0020340383,-0.0004312545,0.0011926591,-0.0015009083,-0.003949553,-0.004448533,0.003093928,-0.010058366,-0.0004897304
2017-06-23,-0.0003278032,0.00069345534,0.0007890016,0.00393562,-0.0012343861,-0.0026605427,-0.0031604618,-0.0003645718,-0.0059576333,-0.000797499
2017-06-26,2.7097762e-05,-0.0029420555,-0.003088668,0.0057654902,-0.0014766492,-0.0012544394,-0.0032014847,0.00031870604,-0.006043546,-0.004503589
2017-06-27,0.00037521124,0.00248684,0.00263682,0.0025972351,-0.0029427446,-0.0025446117,-0.0020211637,-0.0019255877,-0.008796938,0.00041836873
2017-06-28,0.003390506,0.003931582,0.0038465112,0.004587412,-0.0018347837,-0.00011613965,5.5536628e-05,-0.0018432438,-0.0049572363,0.0007998906
2017-06-29,-0.00051603466,-0.0016383976,-0.0037899166,0.004356444,-0.0028994717,-0.0015529394,-0.0035965592,-0.0039274096,-0.008133076,-0.0043019466
2017-06-30,0.0021677166,0.00408417,0.0035972595,0.0054336637,-0.0014072396,-0.0005159378,0.00078882277,-0.00050216913,-0.0051642135,0.00061630085
2017-07-03,0.0042439923,-0.0014324784,-0.00044496357,0.004984498,-0.0017450489,0.0009049326,-0.005020365,-0.0032839477,-0.002812788,-0.0046835877
2017-07-05,0.0013691187,0.0024114996,0.0023550987,0.0060615465,-0.00034842268,-0.001200065,-0.0006939322,-0.002208382,-0.0036606863,-0.000118501484
2017-07-06,-0.0039828345,-0.0014292151,-0.003954068,0.0034217834,-0.0021285452,-0.0043741018,-0.006598383,-0.0029144585,-0.008802034,-0.002226308
2017-07-07,-0.0009995475,0.0006452054,0.0008379221,0.006268218,0.0003787838,-0.0015071332,3.0994415e-05,0.0022108257,-0.0049538612,-0.0004299581
2017-07-10,-0.0027546883,-0.0025024712,-0.004323527,0.006930925,-0.00073564425,-0.0024273098,-0.0040452927,-0.00084885955,-0.0056989715,-0.004678823
2017-07-11,-0.0032791272,-0.00090290606,-0.0025363415,0.005586274,-0.00081625953,-0.0032817423,-0.002756223,0.001196295,-0.0072482675,-0.0029146299
2017-07-12,-0.0031691417,0.00017403066,-0.0021764636,0.007763006,-0.0013514198,-0.0028330982,-0.0019276887,-0.0010598898,-0.0064189956,-0.0013855435
2017-07-13,0.0021351725,-0.0030427873,-0.0035109818,0.0019778311,-0.003032986,-0.00079247355,-0.0057317615,-4.827976e-06,-0.007959299,-0.0036584772
2017-07-14,0.0035150573,-0.000947386,-0.00079999864,0.0051020756,-0.0027042963,-0.00093749166,-0.0030780286,-0.0033078492,-0.0061295927,-0.0044380166
2017-07-17,-0.0006757602,-0.0019017011,-0.0020521283,0.0045652017,-0.00208712,-0.0031264871,-0.005789116,-0.0024372935,-0.006986864,-0.0028437823
2017-07-18,0.00020637363,0.0001154989,-0.0008688569,0.005259767,-0.001692865,-0.0028883517,-0.0035370737,-0.0012929142,-0.0066598877,-0.0033318922
2017-07-19,-0.0007912889,-0.0011343956,-0.0035687238,0.005095668,-0.0019204952,-0.00048789382,-0.0011177808,-9.056926e-05,-0.0076734424,-0.0029804744
2017-07-20,-0.00022981316,-0.0018248558,-0.0020502955,0.005097933,-0.0014166869,-0.0016057342,-0.0037611574,-0.0007958412,-0.006019406,-0.0034563318
2017-07-21,2.69413e-05,-0.00033912063,-0.0013222098,0.004335165,-0.0016983785,-0.002289176,-0.0044858158,-0.0013171732,-0.006446786,-0.0020331964
2017-07-24,0.0007003993,0.0003196299,0.0004131496,0.0030764863,-0.0015457012,-0.0013660938,-0.0024609417,-0.0010606945,-0.0066806898,-0.00046408176
2017-07-25,-0.0014723018,-0.0002502799,-0.0005438179,0.0038776621,-0.001338426,-0.0017376244,-0.0023453385,-0.0006621778,-0.006855324,-0.0028603636
2017-07-26,0.0030829534,0.0019051135,0.0006314814,0.007435836,-0.002368573,-0.0016298741,-0.0062463433,-0.005501449,-0.002106063,-0.0064732507
2017-07-27,-0.0041562617,-0.00023852289,-0.0015461594,0.0066067353,-0.0005934574,-0.0024154335,-0.0029592812,-0.00085264444,-0.0057087243,-0.002661299
2017-07-28,0.002887696,0.0049349368,0.000101312995,0.0054753795,-0.0042288043,-0.0005004704,-0.0004916191,-0.0008930862,-0.0070670247,0.0005848892
2017-07-31,0.0068070516,-0.002944842,-0.00011317432,0.0017002895,-0.0025236346,0.0035705864,-0.0033991784,0.00021263957,-0.00447277,-0.0006671697
2017-08-01,0.0070512667,-0.0008523762,0.0028039217,0.00262063,-0.0020140149,0.0019352734,-0.0036791116,-0.0023914278,-0.0036877617,-0.00086603314
2017-08-02,0.0022152439,0.0005646497,-0.0010595322,0.0019131824,-0.003457401,-0.0010496378,-0.0042196363,-0.0054374337,-0.0080791935,-0.0024703145
2017-08-03,0.0054063722,-0.00022481382,0.0034735054,-0.0034840852,-0.005526308,-0.000857085,-0.0035479814,-0.0072657466,-0.011863098,-0.004270237
2017-08-04,0.002376549,-0.00045350194,-0.00056643784,0.005451344,-0.0011372603,0.00027102232,-0.002862662,-0.0008929372,-0.0038582757,-0.0023931786
2017-08-07,0.000428468,-0.0007508844,-0.001018241,0.0044074357,-0.0017303564,-0.0022423565,-0.002849549,-0.00048729777,-0.006749943,-0.003369823
2017-08-08,-0.004806176,-0.00021161139,-0.0015819371,0.006163515,-0.0016022958,-0.002918765,-0.0017258972,-0.0011090338,-0.007684186,-0.0033236034
2017-08-09,0.0012840778,0.00042320788,-1.7553568e-05,0.004173763,-0.0024622418,-0.0030720234,-0.0032274425,-0.00295493,-0.0071676,-0.003443338
2017-08-10,0.0020631999,-0.00060240924,2.3782253e-05,0.0034996793,-0.002618555,-0.00021880865,-0.0023714453,-0.0025199354,-0.0064588264,-0.0029877014
2017-08-11,0.0063773245,0.0034860373,0.0035858601,0.0040527508,-0.0014576055,0.00047424436,-0.00033970177,-0.00026914477,-0.0031218007,0.0022239946
2017-08-14,-0.0031163767,-0.0019219071,-0.0021625906,0.0056997836,-0.0018104948,-0.0040892214,-0.003711328,-0.0005244911,-0.0078080297,-0.0049891323
2017-08-15,-0.0024095923,-0.0018393844,-0.0025795847,0.0026440695,-0.0037481524,-0.0039587915,-0.005733475,-0.002360791,-0.010308802,-0.0040568598
2017-08-16,-0.0016629398,-0.0009956658,0.00083735585,0.0031964406,-0.0021827556,-0.002401054,-0.0026178956,0.0004785955,-0.008617185,-0.0021602847
2017-08-17,-0.0007982403,-0.0012885332,-0.0013227761,0.005098924,-0.0016734935,-0.0027691126,-0.0018201023,0.00038826466,-0.008527152,-0.0014576986
2017-08-18,0.0028208047,0.0035848022,0.003914967,0.005222328,-0.00030804053,-0.0005926043,-0.000100657344,0.00079751015,-0.003426768,0.0015904568
2017-08-21,-0.0041982234,0.00036391616,-0.0013891459,0.008450292,-0.00032356754,-0.0037237406,-0.0018474609,0.00081178546,-0.0061703175,-0.0019901656
2017-08-22,0.0045682937,-0.0009967536,0.00060392916,0.001956828,-0.0026088692,0.0013981313,-0.0026785582,-0.00032281876,-0.0066403374,-0.0029276796
2017-08-23,-0.0034640133,-0.0038931817,-0.0033602715,0.004376024,-0.0012522675,-0.0032497644,-0.0029776245,0.0013074279,-0.009191506,-0.004686918
2017-08-24,0.00089277327,-3.1635165e-05,0.0017760992,0.0024512112,-0.0014765896,-0.0016353428,-0.0030904263,-0.00085392594,-0.006264642,3.3028424e-05
2017-08-25,0.0014807433,0.00022754073,0.0006982088,0.004213795,-0.0019665398,-0.0017320514,-0.0036565214,-0.0016122162,-0.0057890713,-0.0018784292
2017-08-28,0.0017983764,-0.00041864812,0.0013938397,0.0027624369,-0.0027701892,-0.0018751025,-0.0038950145,-0.0019174516,-0.007500693,-0.0025606006
2017-08-29,-0.0014916807,7.788837e-05,-0.00025175512,0.0046807006,-0.0029307045,-0.0026524067,-0.0021848232,-0.0016424954,-0.008789383,-0.0030345507
2017-08-30,-0.0008027777,-0.00084140897,-0.0013061464,0.0041941553,-0.0022863187,-0.0021527112,-0.0026607513,-0.0018855035,-0.007822603,-0.002797559
2017-08-31,-0.003918007,-0.00208053,-0.0035413355,0.0073803887,-0.00073320046,-0.0032215267,-0.00463897,-0.00027373433,-0.0054031312,-0.00391306
2017-09-01,0.0009899363,-0.0015522093,-0.0014835,0.0014826506,-0.0030104853,-0.0022268444,-0.0049707144,-0.0011566877,-0.00876651,-0.00261046
2017-09-05,-0.002146706,0.000958696,0.00090816617,0.0039428696,-0.0018809177,-0.0019631088,-0.0011043102,-0.000692755,-0.008024469,0.0003694035
2017-09-06,0.0025646612,0.00095421076,0.0010875016,0.0046383366,-0.0019176938,-0.00051112473,-0.0021343827,-0.0009857118,-0.004968673,-0.00061013177
2017-09-07,0.0005231723,0.00086236,-0.0018904954,0.00480181,-0.0026736893,-0.0011961907,-0.0029405951,-0.0039948523,-0.0060215294,-0.0017031245
2017-09-08,-0.0009812862,-0.0011739135,-0.0031096488,0.0053184777,-0.0019569732,-0.0030669272,-0.0027147532,0.00045791268,-0.0075821057,-0.0036052726
2017-09-11,0.0030411258,0.0006109327,0.0015150458,0.003555648,-0.002040211,-0.0006939769,-0.0015642047,0.00030481815,-0.0057705566,-9.902567e-05
2017-09-12,-0.0030695796,-0.0011110008,-0.0028951466,0.005374223,-0.0033673383,-0.0036899,-0.004739508,-0.003957778,-0.008125752,-0.0048531443
2017-09-13,-1.7464161e-05,0.0011669546,-0.0010583103,0.004347235,-0.0028005876,-0.0028622448,-0.0019106418,-0.0031332076,-0.007848211,-0.00054263324
2017-09-14,-0.0010910854,0.0010932088,-0.0028339922,0.0062224045,-0.0018659867,-0.0034686774,-0.0029926747,-0.002586186,-0.0062679127,-0.002339907
2017-09-15,-0.002487667,0.0016712993,-0.00016230345,0.008227356,-0.0004256405,-0.002636388,-0.0018066466,-0.0020561814,-0.0037558302,-0.00041155145
2017-09-18,0.0012849048,-0.00020982325,0.00019223988,0.003562525,-0.0030377842,-0.0021416694,-0.0057261884,-0.004158795,-0.006045252,-0.0029694885
2017-09-19,-0.0035853758,-0.0006400198,0.0004734397,0.0056631044,-0.0005826093,-0.0028618425,-0.003078103,0.0007490814,-0.0060547367,0.00063318387
2017-09-20,0.00041772425,-0.0016154647,-0.0014308244,0.0036078244,-0.0026206113,-0.0008291751,-0.00303486,-0.00018492341,-0.0073494986,-0.0012953468
2017-09-21,-0.0005769208,0.004615888,0.0018087626,0.0046955496,0.00011333451,-0.0042648762,-0.0017933995,5.0365925e-06,-0.0040868446,0.0045921467
2017-09-22,0.0011437386,0.0009755939,-0.00031501055,0.0054546967,-0.0010345913,-0.00038191676,-0.00056013465,-0.00028407574,-0.005478896,0.0015254878
2017-09-25,-0.0008618012,0.00051885843,-0.00066275895,0.007736422,-0.00070509687,-0.0024659634,-0.0025448203,-0.00016608834,-0.0047490597,-0.0008726865
2017-09-26,0.006027214,0.003600791,0.0044150054,0.0032096207,-0.0008581616,-0.0008904785,-0.00082816184,-0.0051943064,-0.004031375,0.0024745353
2017-09-27,0.0037403107,-0.0019020438,-2.643466e-05,0.0016064793,-0.0033333935,0.0010381788,-0.0034438819,-0.0028925836,-0.0071125254,-0.0034602843
2017-09-28,-0.010003418,-0.0015190989,-0.0051757395,0.009547383,-0.0005465187,-0.005860567,-0.00047451258,0.0018712282,-0.009468697,-0.00081852823
2017-09-29,-0.004490562,-0.00026400387,-0.003434807,0.009308368,-0.0006952025,-0.002958849,-0.0014113784,-0.0004374385,-0.005868584,-0.001167871
2017-10-02,-0.0031758621,-0.0022393018,-0.0034033656,0.0063294694,-0.002305571,-0.0028813481,-0.0028777272,-0.00019183755,-0.008581668,-0.0028303228
2017-10-03,0.0015505031,0.0019505024,-0.00032413006,0.0047371387,-0.003329996,-0.003160283,-0.0048691332,-0.006096095,-0.0065474883,-0.0007566102
2017-10-04,-0.00047612935,-0.0006789267,0.0006688684,0.0016350448,-0.002263818,-0.0015506893,-0.0036690384,-0.00036144257,-0.0074750483,0.0006016083
2017-10-05,0.0014853552,0.0012526959,-0.00053592026,0.0056964904,-0.0017929412,-0.0026057959,-0.0035275668,-0.002136737,-0.0048309118,-0.002326984
2017-10-06,0.0029545352,-0.0034371465,-0.0027619004,0.0012905449,-0.0035494603,-0.0008356571,-0.004903987,-0.0010447204,-0.008356929,-0.004371196
2017-10-09,-0.0016961396,-0.0009492636,-0.002569124,0.0062777996,-0.0015731491,-0.0015026331,-0.0011729002,-0.00018396974,-0.0066931397,-0.0014210567
2017-10-10,-0.001592271,0.00036087632,-0.00027097762,0.0044227242,-0.0028668381,-0.0036901534,-0.0035330355,-0.0015822053,-0.008656874,-0.0009338632
2017-10-11,-0.001368016,0.0003811419,0.0010014623,0.0038659424,-0.0022023953,-0.0033356845,-0.002682358,0.0003719926,-0.008504547,-0.00017721578
2017-10-12,-0.0011182502,-0.0026572794,-0.0020536333,0.0043119863,-0.00043285266,-0.0006555915,-0.0011857897,0.002718985,-0.0063748583,-0.0012648106
2017-10-13,0.0007806793,-0.00038547814,-0.00094117224,0.005571842,-0.00087824836,-0.0020743608,-0.004249856,-8.317828e-05,-0.00411202,-0.0025078654
2017-10-16,0.0007616058,-0.00096550584,-0.0017898679,0.0053935647,-0.0020518936,-0.0012380779,-0.0037442148,-0.0024556816,-0.0055970773,-0.0029613152
2017-10-17,-0.003230244,0.0018386841,-0.00010044873,0.0076791868,-0.0015288629,-0.0050016195,-0.002251938,-0.0031601489,-0.0065519586,-0.0019631833
2017-10-18,0.0013226569,-0.0009651333,-0.0011136681,0.005509913,-0.0015889145,-1.1980534e-05,-0.002232805,-0.000446707,-0.0049812943,-0.0026570521
2017-10-19,0.0008619204,-0.0017712265,-0.000809595,0.0029454827,-0.0029856004,-0.0009987205,-0.0030062199,-0.0005591512,-0.008757718,-0.00015951693
2017-10-20,0.0032891855,-0.010463998,-0.0034980178,-0.0019661635,-0.0037180819,0.005925238,-0.0035508126,0.00675267,-0.011877477,-0.004260678
2017-10-23,0.0009576082,-0.003121227,-0.0023920387,0.003996417,-0.0027176775,-0.00047838688,-0.0038996786,-0.0011312068,-0.0070153847,-0.0031874925
2017-10-24,-0.00038298965,0.0028762817,0.0025883764,0.0068173707,-0.0015667118,-0.003870517,-0.004263416,-0.00464198,-0.0036432594,0.00021441653
2017-10-25,-0.0005566776,0.00067692995,-0.0005854815,0.0044004098,-0.002131436,-0.0020352006,-0.0021935701,-0.0017448664,-0.006753683,-0.0009690933
2017-10-26,0.0070517063,-0.0003322512,-0.0013555288,0.003955886,-0.0037436523,0.0020643175,0.0015996099,-0.0027148724,-0.008133203,-0.0019641444
2017-10-27,0.001379095,-0.0016788393,-0.0019993782,0.0050921887,-0.002499912,0.00032752752,-0.0026592761,-0.0032810867,-0.0061711073,-0.0029100776
2017-10-30,0.0037953928,0.00031749904,-0.01436469,0.0027698725,-0.0075582005,-0.0070430636,-0.012904838,-0.017749965,-0.011368625,-0.015233573
2017-10-31,0.0024266765,0.0013683587,-0.000722304,0.0030409396,-0.005035434,-0.0017021149,-0.0007442385,-0.0047591627,-0.010338388,-0.0040265583
2017-11-01,-0.0022903457,0.0016995668,6.406009e-05,0.0027798116,-0.003927801,-0.0034813285,-0.0024399906,-0.0058223605,-0.009911448,0.0009337254
2017-11-02,0.0045631453,-0.0008237064,-0.0028652549,0.0015746355,-0.004005108,0.0011906177,-0.003434196,-0.00320822,-0.0065595433,-6.41495e-05
2017-11-03,0.0018783659,-0.0038404018,-0.0006751418,0.0019070804,-0.0025990047,-0.0011214912,-0.0050635487,-0.0032257736,-0.0068537667,-0.0028731674
2017-11-06,-0.0024751872,-0.0016186684,-0.00010587275,0.0028452426,-0.00168157,-0.002052486,-0.001461491,-0.00032687187,-0.0074600577,-0.0033249557
2017-11-07,-0.00078327954,0.0014522523,0.00016315281,0.0034458488,-0.0029209591,-0.0029914677,-0.005610734,-0.0039960146,-0.0051537976,-0.001882635
2017-11-08,-0.0010360256,-0.00011698902,-0.0008059442,0.0028863847,-0.002180729,-0.0018577278,-0.0013249367,-0.00090938807,-0.007449053,0.0004624687
2017-11-09,5.2921474e-05,-0.0017669797,-0.0021323115,0.0033118576,-0.0026494004,-0.0009189844,-0.0013661534,-0.0016877949,-0.007999204,-0.0028037652
2017-11-10,0.0030821785,0.0021554828,0.0011043847,0.003496565,-0.0033579804,-0.00051532686,-0.0004980415,-0.0019883513,-0.006629944,-0.00094646215
2017-11-13,-0.0053433627,0.0006618798,1.1771917e-06,0.006861232,-0.0007005967,-0.0038811564,-0.00029848516,0.001912415,-0.007037632,0.0007025339
2017-11-14,-0.0022250414,0.00062550604,-0.0019270033,0.0065927953,-0.0020556487,-0.0026818514,-0.0017208606,-0.0016938448,-0.006796919,-0.0011505038
2017-11-15,0.00028640777,0.0014109462,-0.0011467934,0.0042689294,-0.0019267239,-0.0026955903,-0.0028514117,-0.001108557,-0.006227456,0.00043201074
2017-11-16,0.00021375716,0.0010273755,0.0004029423,0.004639074,-0.0012748279,-0.0010345876,-0.0009666085,0.0011928082,-0.0050070584,0.0008372329
2017-11-17,-0.0049247667,-0.00208278,-0.0037155151,0.006228678,-0.00094989315,-0.002546534,-0.0017042756,-0.0006611943,-0.0066056103,-0.0027136505
2017-11-20,-0.0007607788,0.0016080737,0.002368182,0.0024607256,-0.0019410886,-0.0020055175,-0.0007073432,0.0023805797,-0.0072449446,0.0004932992
2017-11-21,-0.0034980625,0.00046996772,-0.0015868843,0.006400645,-0.0017454065,-0.0038122982,-0.001676783,-0.0008612573,-0.0067255795,-0.00084539875
2017-11-22,-0.0023809075,-0.0020769835,-0.003556639,0.0037664846,-0.0034138598,-0.003550917,-0.0036522597,-0.002028972,-0.009035893,-0.0037514083
2017-11-24,-8.478016e-05,0.0017287433,0.00071533024,0.0020550117,-0.0026148595,-0.0022998303,-0.0009860843,-0.0023773909,-0.007824704,-0.0006501414
2017-11-27,-0.0024665743,0.000759393,-0.0031940937,0.004720032,-0.0026651658,-0.002668023,-0.0017138422,-0.001419723,-0.008072071,-0.002046287
2017-11-28,0.0029086694,-0.0017008781,-0.0013301522,0.0017794445,-0.001430247,-0.00018267334,-0.0032388717,0.00062450767,-0.005030468,-0.00062562525
2017-11-29,0.0012903064,0.00015494227,-0.0021330267,0.0067021996,-0.0025001504,-0.002213508,-0.0038018674,-0.0031041503,-0.005121246,-0.003085468
2017-11-30,0.010697424,0.0056253374,0.0077803135,0.00078339875,-0.0013021566,0.0009165704,-0.0013822466,-0.0032452047,-0.0005173385,0.0039065816
2017-12-01,0.00359831,-0.0030273795,-0.0029218942,0.0015241802,-0.004026059,0.0011434853,-0.005876884,-0.0046040416,-0.006520286,-0.0061700493
2017-12-04,0.0026615337,0.001322478,0.0016698092,0.0037909597,-0.0022227801,-0.0019714981,-0.003123507,-0.002260238,-0.0051466376,-0.00087550655
2017-12-05,0.005252704,0.0071778893,0.005556658,0.0046329573,-0.0007261969,0.0009824336,0.0038225949,-0.0046045184,-0.0014367476,0.0048671775
2017-12-06,-0.0033883676,0.00086560845,-0.0010702312,0.0055597723,-0.0010545291,-0.004634738,-0.00041602552,0.002598077,-0.008089498,-0.0013704076
2017-12-07,-0.0008521825,-0.004270673,-0.004886523,0.0036175698,-0.0020429827,-0.00068715215,-0.0036430806,0.0020168126,-0.0076914206,-0.0043078437
2017-12-08,-0.005594209,-0.0006739348,-0.002979353,0.006116912,-0.0012727119,-0.002479285,0.00060775876,0.0028528273,-0.008315362,-0.00089652836
2017-12-11,0.0047301278,-4.196167e-05,-0.000490576,0.001828,-0.0035370626,-0.0033388138,-0.0064466447,-0.004453957,-0.0065111443,-0.0029283985
2017-12-12,0.00078897923,-0.001535356,-0.0005597919,0.002544567,-0.0029196478,-0.0026486963,-0.005738348,-0.0041208565,-0.006740719,-0.004282158
2017-12-13,0.0041667,0.0007558912,0.0010809749,0.0031054914,-0.0020466186,-0.001430273,-0.0031647831,-0.0022098422,-0.005129978,-0.0014024414
2017-12-14,-0.0010615066,-0.0028233677,-0.0011671036,0.0022324547,-0.0021238066,-2.9921532e-05,-0.0024877787,0.00070536137,-0.008257233,-0.0017817393
2017-12-15,-0.003057316,0.0013613701,-0.0011714548,0.005993597,-0.0005461015,-0.0025947988,-0.000347808,-0.0013610721,-0.006024018,4.954636e-07
2017-12-18,0.0018865168,-0.0038446337,-0.004547477,0.0039004013,-0.0029276349,-0.002037406,-0.00810267,-0.00557968,-0.005858071,-0.0052882694
2017-12-19,-0.0024013296,0.0005480796,-0.0016305149,0.0022859424,-0.002357874,-0.0031172782,-0.0047873408,-0.007020414,-0.0075974166,0.00032796338
2017-12-20,0.001385957,0.0023417026,-0.00020454824,0.004001014,-0.002282504,-0.0021643043,-0.0031615794,-0.0046821237,-0.0058533177,0.00043215975
2017-12-21,-0.0014970824,0.0015044361,0.0002977997,0.004245274,-0.0023534931,-0.003898412,-0.0030110627,-0.0039357245,-0.007970251,0.00020261854
2017-12-22,0.0032594725,-0.00087699294,0.0015537143,0.0010593161,-0.0021559037,-0.00031331182,-0.0026288182,-0.00024205446,-0.0067376792,-0.0024946667
2017-12-26,0.0010859221,-0.00095690787,-0.00092349946,0.0046153218,-0.0020034947,-0.00073572993,-0.0020266175,-0.0022996366,-0.0061922744,-0.0027715527
2017-12-27,0.0020780936,0.00097480416,-0.0006120503,0.004653625,-0.0004769601,-0.0006824583,-0.0019361079,0.00048801303,-0.0036885515,-0.00076450035
2017-12-28,-0.0022372827,-0.00022563338,-0.0016879141,0.005758673,-0.0021874644,-0.0024122596,-0.003055349,-0.001899004,-0.0065973103,-0.003515888
2017-12-29,0.00019089133,-0.00022441149,-0.0006183386,0.004116446,-0.0022380687,-0.0012153685,-0.0030114502,-0.0031421483,-0.005789429,-0.0031426847
2018-01-02,0.003079027,-0.000540331,0.0004801005,0.0031449944,-0.002010081,1.1056662e-05,-0.002131477,-0.001822114,-0.0052969754,-0.0007467307
2018-01-03,-0.0072684214,-0.0019551516,-0.0038292706,0.003914036,-0.0024612285,-0.00407134,-0.0030716062,-0.0015531182,-0.010331623,-0.002122376
2018-01-04,-0.0073578805,-0.0028054118,-0.0018775761,0.0044078976,-4.113093e-05,-0.0034989119,2.2485852e-05,0.007229626,-0.009230763,-0.0010588951
2018-01-05,-0.004553467,-0.0010731965,0.00040397048,0.002695717,-0.0017129518,-0.005190134,-0.0030127019,0.0016505718,-0.00977087,-0.0011885315
2018-01-08,0.0021221414,-0.0028381944,-0.0036036372,0.0032466352,-0.0029078461,-0.0001502037,-0.0033313036,-0.003296107,-0.0063594803,-0.0055590607
2018-01-09,-0.0044364333,0.0003452748,-0.002826333,0.007504955,-0.00047907606,-0.0029106736,-0.0016228706,-0.0009327829,-0.004447542,-0.0018612817
2018-01-10,0.0032978505,-0.0016925037,-0.00019192696,0.0028811768,-0.0015549399,0.0015006661,-4.1157007e-05,0.0011158586,-0.0050951988,-0.0036877356
2018-01-11,-0.00036462396,0.0007894337,0.002311036,0.0002853945,-0.0024919845,-0.0022219718,-0.0005133301,0.0018818974,-0.009331614,-7.960573e-05
2018-01-12,0.0011898801,-8.521974e-05,-0.0021336675,0.0018516406,-0.0032704212,-0.0011977255,-0.00413011,-0.006425023,-0.006771095,-0.0033554807
2018-01-16,0.0012730137,-0.0034331828,-0.0014054477,-0.00034869462,-0.0014926232,-0.0036249757,-0.003992632,-0.005004883,-0.009212099,-0.003627263
2018-01-17,-0.0042094067,0.0019393563,-0.0008902401,0.00747025,-3.3590943e-05,-0.002024278,0.001720041,-0.0015765727,-0.004653357,0.0007216744
2018-01-18,-0.0022331402,-0.0042018294,-0.0038319975,0.0056651086,-0.0020887293,-0.0032241493,-0.0063403994,-0.005864531,-0.0062279925,-0.0047344826
2018-01-19,-0.0006680116,9.2715025e-05,-0.0006634593,0.004242398,-0.0019151904,-0.0012815148,-0.0026408434,-0.0010789633,-0.0055901557,-0.0018713772
2018-01-22,0.0014814436,-0.0006776899,-0.001786381,0.003850259,-0.0012347735,0.0003222078,-0.0023646057,-0.0019082129,-0.0038934126,-0.0015286691
2018-01-23,0.0018953755,-0.0010126531,-0.005552426,0.0028681308,-0.0031522252,-0.0016876906,-0.005071774,-0.0036548078,-0.0069491416,-0.0037892684
2018-01-24,-0.0028667971,0.00029422343,-0.0036967695,0.0034744889,-0.0027434863,-0.0027009398,-0.0022957474,-0.0016525984,-0.009143829,-0.0024726503
2018-01-25,0.0017543882,0.0017384738,0.0007493943,0.0047649294,-0.0008813478,-0.0019045174,-0.0015541911,-0.0010841787,-0.0044890866,-6.4436346e-05
2018-01-26,0.0021507293,0.0011337698,-0.001939565,0.0031338632,-0.0022842623,-0.0016627312,-0.0019597858,-0.0006492734,-0.0071713105,-0.0009191185
2018-01-29,0.0048243627,-0.0007722974,-0.0072036088,0.002478145,-0.006129775,-0.0007328391,-0.01189369,-0.016580522,-0.005683854,-0.0050994195
2018-01-30,0.0018910691,0.0040665567,0.0015120208,0.0020997599,-0.0010636486,-0.003837362,-0.0031841248,-0.0026631653,-0.0057000443,0.0017510913
2018-01-31,0.0020856112,0.002855271,0.0009241849,0.0029701218,-0.0018591024,0.00021539629,0.0012866855,0.00063961744,-0.006774612,-0.0020710118
2018-02-01,-0.0034811348,-0.000808686,-0.00044043362,0.0026218966,-0.001902286,-0.0069457144,-0.0063054413,0.0005927384,-0.009833999,-0.0031328462
2018-02-02,0.0038727373,-0.0037958324,0.0005289167,0.0037527382,-0.0023318864,0.00474973,7.793307e-06,0.0035665035,-0.004377462,-0.0020814538
2018-02-05,-0.0012075305,0.011374667,0.0021725893,0.0092639625,-0.0017441846,-0.0031402856,0.0034293383,-0.00078752637,-0.005229734,-0.00098598
2018-02-06,0.0014673918,0.008254364,0.0081834495,0.0056681484,-0.0007170178,-0.0007863939,0.0050684214,-0.000742048,-0.0044413954,0.0033073984
2018-02-07,-0.005813651,-0.0015234053,-0.005614206,0.0030537248,-0.0055960454,-0.009276241,-0.0065258294,-0.0066648126,-0.015260041,-0.008744359
2018-02-08,0.004476197,0.003636539,0.0034534633,0.0032607168,-0.0017173328,0.0004849434,-0.0019422323,-0.0036949515,-0.0028664172,0.0012672581
2018-02-09,0.0014106035,0.007739648,0.011468664,0.0036365762,0.0011293851,0.00024093688,0.006754309,0.0045144856,-0.003330104,0.0069853626
2018-02-12,0.0018379018,-0.007581204,-0.007192865,0.004949361,-0.001898352,-0.0008215755,-0.0072387904,-0.0022806525,-0.0043843538,-0.0063569695
2018-02-13,-0.004256569,-0.00090137124,-0.00297153,0.0021389946,-0.0037847497,-0.0053112805,-0.00475803,-0.0075950623,-0.011610791,-0.0069683157
2018-02-14,-0.0014515147,0.0009506047,-9.921193e-05,0.0030473918,-0.0020042397,-0.005031556,-0.0030073375,-0.0030218065,-0.008386493,-0.0038436875
2018-02-15,-0.0046044067,-0.002833873,-0.006992191,0.006567836,-0.0024311878,-0.0025779456,-0.0038210005,-0.002143979,-0.0069290996,-0.0069235265
2018-02-16,-1.5325844e-05,-0.005753219,-0.004179254,0.0031704083,-0.002365414,-0.0014508665,-0.0047093034,-0.003952354,-0.0073380247,-0.008023251
2018-02-20,-0.0021957383,0.0007559061,-0.00065241754,0.006577626,-3.022328e-05,-0.0025333762,0.0011233836,-0.00048944354,-0.005760804,-8.392334e-05
2018-02-21,-0.002677597,-4.7013164e-05,-0.003947556,0.0066623017,-0.000688497,-0.0037893057,-0.003633216,-0.003696829,-0.005447142,-0.002671957
